Local,Descricao
6867.0,Av. Raimundo Pereira de Magalhães (Pirituba/Perus) a menos 154m alça de acesso Rodoanel
6868.0,Av. Luiz Dumont Villares (Bairro/Centro) a mais 39m Av. Marechal Eurico Gaspar Dutra
6869.0,Av. Luiz Dumont Villares (Bairro/Centro) a mais 39m Av. Marechal Eurico Gaspar Dutra
6870.0,Av. Luiz Dumont Villares (Bairro/Centro) a menos 35m da R. Ariosto César
6871.0,Av. Luiz Dumont Villares (Bairro/Centro) a menos 35m da R. Ariosto César
6874.0,Av. Luiz Dumont Villares (Bairro/Centro) a menos 35m da R. Francisco Lipi
6875.0,Av. Luiz Dumont Villares (Bairro/Centro) a menos 35m da R. Francisco Lipi
6876.0,Av. Gal. Ataliba Leonel (Centro/Bairro) nº. 768
6877.0,Av. Gal. Ataliba Leonel (Centro/Bairro) nº. 768
6878.0,Av. Gal. Ataliba Leonel (Bairro/Centro) nº. 1.089
6879.0,Av. Gal. Ataliba Leonel (Bairro/Centro) nº. 1.089
6882.0,Av. Guilherme Cotching (Bairro/Centro) nº. 1.303
6883.0,Av. Guilherme Cotching (Bairro/Centro) nº. 1.303
6886.0,R. Alfredo Pujol (Santana/Casa Verde) nº. 316
6887.0,R. Alfredo Pujol (Santana/Casa Verde) nº. 316
6888.0,R. Zanzibar (Bairro/Centro) nº. 125
6889.0,R. Zanzibar (Bairro/Centro) nº. 125
6890.0,Av. Inajar de Souza (Bairro/Centro) A menos 61m  R Morato de Oliveira
6891.0,Av. Inajar de Souza (Bairro/Centro) A menos 61m  R Morato de Oliveira
6892.0,Av. Bráz Leme (Marginal/ Santana) oposto ao nº. 2.947
6893.0,"Marg. Tietê, Pista Expressa (C. Branco /A. Senna) a menos 40m km 20"
6895.0,Av. Pres. Castelo Branco (Castelo Branco/Ayrton Senna) a mais 255m Ponte da Casa Verde
6896.0,Av. Otaviano Alves de Lima (Ayrton Senna/Castelo Branco) a mais 290m Ponte Julio de Mesquita Neto
6897.0,Av. Embaixador Macedo Soares (C.Branco / A. Senna) a menos 1m da R. Botocudos
6901.0,Rod. Presidente Dutra (Ayrton Senna/Castelo Branco) a menos 75m da Ponte Janio Quadros
6902.0,Av. Inajar de Souza (Bairro/Centro) a mais 60m da R Simão de Toledo Castelhanos
6903.0,Av. Inajar de Souza (Centro/Bairro) a mais 74m da R Inácio Leitão
6904.0,"Marg. Tietê, Pista Central (Ayrton Senna/Castelo Branco) km12"
6906.0,"Marg. Tietê, Pista Expressa (Castelo Branco/Ayrton Senna) a menos 206m Ponte Freguesia do Ó"
6907.0,"Marg. Tietê, Pista Expressa (Castelo Branco/Ayrton Senna) a menos 31m Ponte Vila Guilherme"
6909.0,"Marg. Tietê, Pista Expressa (Ayrton Senna/Castelo Branco) a mais 101 m do Km 6,5"
6911.0,"Marg. Tietê, Pista Expressa (Castelo Branco/Ayrton Senna) a menos 55m Ponte do Limão"
6913.0,"Marg. Tietê, Pista Expressa (Ayrton Senna/Castelo Branco) a menos 290m Ponte Julio de Mesquita Neto"
6931.0,"Marginal Tietê , Pista Expressa (Castelo Branco/Ayrton Senna) a mais 218m Km 11,5"
6935.0,"Marginal Tietê , Pista Expressa (Ayrton Senna/Castelo Branco) Km 12"
6938.0,"Marginal Tietê , Pista Expressa (Ayrton Senna/Castelo Branco) a mais 223m do Km 3,5"
6941.0,"Marginal Tietê , Pista Expressa (Ayrton Senna/Castelo Branco) a menos 67m Km2"
6942.0,Av. Embaixador Macedo Soares (Castelo Branco/Ayrton Senna) nº. 8.000
6944.0,"Marginal Tietê , Pista Expressa (Castelo Branco/Ayrton Senna) a mais 240m do Km 1,5"
6946.0,"Marginal Tietê , Pista Expressa (Castelo Branco/Ayrton Senna) a menos 134m da Ponte do Piqueri"
6948.0,"Marginal Tietê , Pista Expressa (Castelo Branco/Ayrton Senna) a mais 218m Km 11,5"
6955.0,Av Raimundo Pereira de Magalhães (C/B) x Av Deputado Cantidio Sampaio
6956.0,Av. Ultramarino (Santana/Mandarqui - Mandaqui/Santana) nº 694 - Oposto nº 694
6957.0,Av. Ultramarino (Santana/Mandarqui - Mandaqui/Santana) nº 694 - Oposto nº 694
6959.0,"Marginal Tietê , Pista Expressa (Ayrton Senna/Castelo Branco) a mais 223m do Km 3,5"
6960.0,Av. Marg. Direita do Tietê (Ayrton Senna/Castelo Branco) nº. 536
6961.0,Av. Educ. Paulo Freire (Penha/Fernão Dias) nº  1.100
6962.0,Av. Nadir Dias de Figueredo (Marginal Tietê/ Vila Guilherme) R. Profª. Maria José B. Fernandes
6963.0,Av. Nadir Dias de Figueredo (Vila Guilherme/ Dutra) R. São Quirino
6964.0,R. Inácio Luis da Costa (Centro/Bairro) R. Brigadeiro Henrique Fontenelle
6965.0,Av. Engº. Caetano Álvares (Bairro/Centro) R. Cônego Araujo Marcondes
6966.0,Av. Bráz Leme (Bairro/Centro) R. Comendador Joaquim Monteiro
6967.0,Av. Zaki Narchi (Centro/Bairro) nº 1.250
6968.0,Av. Zaki Narchi (Bairro/Centro) a menos 34m nº 1.207
6969.0,R. Curuça (Vila Guilherme/ Dutra) R. Amambai
6970.0,Av. Luiz Dumont Villares (Bairro/Centro) a menos 62m da Rua Sargento Mor Ramalho
6971.0,Av. Luiz Dumont Villares (Bairro/Centro) a menos 62m da Rua Sargento Mor Ramalho
6972.0,Av. Pres. Castelo Branco (Castelo Branco/Ayrton Senna) A menos 55m AV Ariston Azevedo
6973.0,R. Alfredo Pujol (Casa Verde/Santana) nº. 383
6974.0,R. Alfredo Pujol (Casa Verde/Santana) nº. 383
6975.0,R. Drº. Zuquim (Centro/Bairro) R. Drº. Olavo Egídio
6976.0,R. Drº. Zuquim (Centro/Bairro) R. Drº. Olavo Egídio
6977.0,"Marg. Tietê, Pista Central (Ayrton Senna/Castelo Branco) a menos 28m Ponte das Bandeiras"
6978.0,"Marg. Tietê, Pista Central (Ayrton Senna/Castelo Branco) a menos 28m Ponte das Bandeiras"
6980.0,Av. Conceição (Centro/Bairro - Bairro/Centro) nº 1539 - Oposto nº 1539
6981.0,Av. Conceição (Centro/Bairro - Bairro/Centro) nº 1539 - Oposto nº 1539
6982.0,Av Condessa Elisabeth de Robiano (Castelo Branco/Ayrton Senna) A Menos 60m Numero 320
6983.0,Av Condessa Elisabeth de Robiano (Castelo Branco/Ayrton Senna) A Menos 60m Numero 320
6984.0,"Marg. Tietê, Pista Expressa (Ayrton Senna/ Castelo Branco) A Menos 161m da Pte Presidente Janio Quadros"
6986.0,"Marg. Tietê, Pista Expressa (Ayrton Senna/ Castelo Branco) A Menos 161m da Pte Presidente Janio Quadros"
6988.0,Av Deputado Emilio Carlos (Centro/Bairro) a mais 18m R Edson Andrade Silva
6989.0,Av Deputado Emilio Carlos (Bairro/Centro) a menos 17m R Edson Andrade Silva
7087.0,Av. Inajar de Souza (Bairro/Centro) A menos 61m  R Morato de Oliveira
7088.0,Av. Engenheiro Caetano Alvares (Centro/Bairro) nº 3142
7090.0,Av Raimundo Pereira de Magalhães (C/B) x Av Deputado Cantidio Sampaio
7091.0,
7092.0,
7108.0,"Av. Marginal Direita do Tietê, nº 536 Ayrton Senna/ Castelo Branco"
7111.0,"Av. Embaixador Macedo Soares, nº 8000 Castelo Branco/Ayrton Senna"
7130.0,"Marginal Tietê - Pista Central, a mais 35 m do km 5 Ayrton Senna/Castelo Branco"
7131.0,"Marginal Tietê - Pista Central, a mais 240 m do km 1,5 Castelo Branco/Ayrton Senna"
7137.0,"Marginal Tietê - Pista Central , a mais 10 m da Ponte Governador Orestes Quércia Castelo Branco/Ayrton Senna"
7161.0,"Av. Marginal Direita do Tietê, nº 536 Ayrton Senna/ Castelo Branco"
7162.0,"Marginal Tietê - Pista Central , a mais 10 m da Ponte Governador Orestes Quércia Castelo Branco/Ayrton Senna"
7164.0,Rua Maria Cândida (Bairro/Centro) nº 542
7166.0,"Av. Embaixador Macedo Soares, nº 10001 Castelo Branco/Ayrton Senna"
7168.0,"Av. Embaixador Macedo Soares, nº 10001 Castelo Branco/Ayrton Senna"
7170.0,"Av. Embaixador Macedo Soares, nº 10001 Castelo Branco/Ayrton Senna"
7171.0,Rua José Debieux (Bairro/Centro) nº 282
7172.0,Av. Assis Chateaubriand (Ayrton Senna/Castelo Branco) acesso Alça Ponte das Bandeiras
7173.0,Av. Morvan Dias de Figueiredo (Ayrton Senna/Castelo Branco) a mais 78m da R. Amazonas da Silva
7176.0,"Marginal Tietê - Pista Expressa, a mais 200 m Ponte Júlio de Mesquita Neto Castelo Branco/Ayrton Senna"
7178.0,"Marginal Tietê - Pista Expressa, a mais 200 m Ponte Júlio de Mesquita Neto Castelo Branco/Ayrton Senna"
