,Data,Hora,Local,Faixa,EspecieVeiculo,ClasseVeiculo,Comprimento(m),VelocidadePontual,Descricao,Latitude,Longitude
24138,20180509,200414,4326,3,1.0,0.0,3.2,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24139,20180509,200414,4326,5,1.0,0.0,3.2,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24140,20180509,200507,4326,5,1.0,0.0,0.0,0.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24141,20180509,200508,4326,1,1.0,0.0,3.5,47.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24142,20180509,200508,4326,3,1.0,0.0,3.8,42.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24143,20180509,200508,4326,4,1.0,0.0,3.3,42.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24144,20180509,200512,4326,2,1.0,0.0,3.2,58.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24145,20180509,200513,4326,3,1.0,0.0,3.4,56.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24146,20180509,200519,4326,3,1.0,0.0,3.5,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24147,20180509,200527,4326,3,0.0,0.0,2.4,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24148,20180509,200527,4326,4,1.0,0.0,3.5,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24149,20180509,200528,4326,3,1.0,0.0,2.8,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24150,20180509,200532,4326,1,1.0,0.0,3.3,108.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24151,20180509,200532,4326,2,1.0,0.0,3.2,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24152,20180509,200539,4326,3,1.0,0.0,3.7,106.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24153,20180509,200540,4326,2,1.0,0.0,3.5,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24154,20180509,200541,4326,1,1.0,0.0,3.7,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24155,20180509,200542,4326,2,1.0,0.0,3.6,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24156,20180509,200542,4326,3,1.0,0.0,3.8,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24157,20180509,200543,4326,1,1.0,0.0,3.4,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24158,20180509,200544,4326,3,1.0,0.0,3.4,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24159,20180509,200544,4326,4,1.0,0.0,4.0,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24160,20180509,200545,4326,1,0.0,0.0,0.0,0.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24161,20180509,200545,4326,4,1.0,0.0,3.4,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24162,20180509,200556,4326,1,1.0,0.0,3.4,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24163,20180509,200556,4326,2,1.0,0.0,3.7,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24164,20180509,200557,4326,4,1.0,0.0,3.8,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24165,20180509,200558,4326,1,1.0,0.0,3.9,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24166,20180509,200558,4326,3,1.0,0.0,3.2,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24167,20180509,200559,4326,4,1.0,0.0,3.2,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24168,20180509,200600,4326,2,1.0,0.0,3.4,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24169,20180509,200601,4326,3,1.0,0.0,3.4,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24170,20180509,200602,4326,2,1.0,0.0,3.2,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24171,20180509,200602,4326,4,1.0,0.0,4.0,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24172,20180509,200603,4326,1,0.0,0.0,0.0,0.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24173,20180509,200603,4326,3,1.0,0.0,3.8,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24174,20180509,200604,4326,4,1.0,0.0,3.8,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24175,20180509,200605,4326,2,1.0,0.0,3.5,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24176,20180509,200606,4326,1,1.0,0.0,3.3,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24177,20180509,200607,4326,3,1.0,0.0,3.2,58.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24178,20180509,200608,4326,2,1.0,0.0,3.7,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24179,20180509,200608,4326,3,1.0,0.0,3.5,56.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24180,20180509,200609,4326,1,1.0,0.0,3.3,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24181,20180509,200610,4326,2,1.0,0.0,3.6,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24182,20180509,200611,4326,3,1.0,0.0,3.4,58.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24183,20180509,200612,4326,2,1.0,0.0,3.3,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24184,20180509,200612,4326,4,1.0,0.0,3.3,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24185,20180509,200613,4326,1,1.0,0.0,3.2,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24186,20180509,200614,4326,2,1.0,0.0,3.4,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24187,20180509,200614,4326,4,1.0,0.0,3.5,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24188,20180509,200615,4326,1,1.0,0.0,3.2,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24189,20180509,200617,4326,2,1.0,0.0,3.4,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24190,20180509,200618,4326,1,1.0,0.0,3.7,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24191,20180509,200618,4326,3,1.0,0.0,3.5,64.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24192,20180509,200621,4326,1,1.0,0.0,3.8,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24193,20180509,200621,4326,3,1.0,0.0,3.7,53.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24194,20180509,200622,4326,4,1.0,0.0,3.5,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24195,20180509,200623,4326,2,1.0,0.0,3.2,61.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24196,20180509,200623,4326,3,1.0,0.0,3.5,53.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24197,20180509,200623,4326,5,1.0,0.0,3.7,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24198,20180509,200624,4326,4,1.0,0.0,3.8,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24199,20180509,200625,4326,3,1.0,0.0,3.8,50.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24200,20180509,200626,4326,1,1.0,0.0,3.6,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24201,20180509,200626,4326,5,1.0,0.0,3.8,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24202,20180509,200627,4326,2,1.0,0.0,3.9,58.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24203,20180509,200641,4326,4,1.0,0.0,3.5,58.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24204,20180509,200642,4326,2,1.0,0.0,3.0,56.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24205,20180509,200647,4326,2,1.0,0.0,3.9,56.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24206,20180509,200649,4326,3,1.0,0.0,3.6,44.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24207,20180509,200650,4326,2,1.0,0.0,3.6,58.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24208,20180509,200651,4326,1,1.0,0.0,3.4,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24209,20180509,200652,4326,2,1.0,0.0,3.8,61.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24210,20180509,200652,4326,3,1.0,0.0,3.6,44.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24211,20180509,200652,4326,4,1.0,0.0,3.6,69.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24212,20180509,200654,4326,1,1.0,0.0,3.7,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24213,20180509,200654,4326,2,1.0,0.0,3.6,67.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24214,20180509,200654,4326,3,1.0,0.0,3.3,47.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24215,20180509,200654,4326,4,1.0,0.0,3.8,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24216,20180509,200657,4326,2,1.0,0.0,3.3,64.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24217,20180509,200657,4326,4,1.0,0.0,3.4,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24218,20180509,200658,4326,3,1.0,0.0,3.4,36.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24219,20180509,200700,4326,3,1.0,0.0,3.5,53.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24220,20180509,200747,4326,4,1.0,0.0,3.4,53.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24221,20180509,200752,4326,2,1.0,0.0,3.9,42.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24222,20180509,200753,4326,4,1.0,0.0,3.2,56.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24223,20180509,200755,4326,1,0.0,0.0,0.0,0.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24224,20180509,200755,4326,4,1.0,0.0,3.8,67.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24225,20180509,200757,4326,2,1.0,0.0,3.8,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24226,20180509,200757,4326,4,1.0,0.0,3.4,69.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24227,20180509,200800,4326,3,1.0,0.0,3.4,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24228,20180509,200832,4326,2,1.0,0.0,3.2,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24229,20180509,200832,4326,4,1.0,0.0,3.5,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24230,20180509,200833,4326,2,1.0,0.0,3.5,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24231,20180509,200833,4326,3,1.0,0.0,3.2,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24232,20180509,200835,4326,1,1.0,0.0,3.8,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24233,20180509,200835,4326,2,1.0,0.0,3.4,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24234,20180509,200835,4326,3,1.0,0.0,3.4,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24235,20180509,200836,4326,2,1.0,0.0,3.4,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24236,20180509,200837,4326,4,1.0,0.0,3.3,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24237,20180509,200839,4326,2,1.0,0.0,3.3,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24238,20180509,200840,4326,3,1.0,0.0,3.1,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24239,20180509,200840,4326,4,1.0,0.0,3.6,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24240,20180509,200841,4326,1,1.0,0.0,3.4,106.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24241,20180509,200841,4326,2,1.0,0.0,3.3,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24242,20180509,200841,4326,3,1.0,0.0,3.6,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24243,20180509,200842,4326,4,1.0,0.0,3.4,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24244,20180509,200842,4326,5,3.0,1.0,18.9,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24245,20180509,200843,4326,1,1.0,0.0,3.3,106.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24246,20180509,200843,4326,3,1.0,0.0,3.4,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24247,20180509,200843,4326,4,1.0,0.0,2.6,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24248,20180509,200844,4326,2,1.0,0.0,4.0,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24249,20180509,200844,4326,5,1.0,0.0,3.6,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24250,20180509,200845,4326,1,1.0,0.0,3.3,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24251,20180509,200845,4326,2,0.0,0.0,0.9,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24252,20180509,200846,4326,2,1.0,0.0,3.2,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24253,20180509,200846,4326,4,1.0,0.0,3.6,64.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24254,20180509,200847,4326,5,1.0,0.0,3.8,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24255,20180509,200848,4326,1,1.0,0.0,3.6,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24256,20180509,200848,4326,4,1.0,0.0,3.3,67.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24257,20180509,200849,4326,3,1.0,0.0,3.5,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24258,20180509,200851,4326,1,1.0,0.0,3.7,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24259,20180509,200851,4326,2,1.0,0.0,3.2,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24260,20180509,200852,4326,3,1.0,0.0,3.4,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24261,20180509,200853,4326,3,1.0,0.0,3.3,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24262,20180509,200854,4326,4,1.0,0.0,3.8,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24263,20180509,200855,4326,2,1.0,0.0,3.7,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24264,20180509,200855,4326,5,1.0,0.0,3.9,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24265,20180509,200856,4326,1,1.0,0.0,3.3,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24266,20180509,200857,4326,2,1.0,0.0,3.6,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24267,20180509,200857,4326,4,1.0,0.0,3.6,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24268,20180509,200858,4326,1,1.0,0.0,3.4,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24269,20180509,200859,4326,3,1.0,0.0,3.6,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24270,20180509,200901,4326,4,1.0,0.0,4.2,111.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24271,20180509,200902,4326,4,0.0,0.0,0.0,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24272,20180509,200902,4326,5,0.0,1.0,18.8,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24273,20180509,200904,4326,2,1.0,0.0,3.3,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24274,20180509,200906,4326,2,1.0,0.0,3.3,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24275,20180509,200906,4326,5,1.0,0.0,3.5,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24276,20180509,200908,4326,1,1.0,0.0,3.4,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24277,20180509,200908,4326,3,1.0,0.0,3.5,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24278,20180509,200908,4326,4,1.0,0.0,3.6,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24279,20180509,200909,4326,2,1.0,0.0,3.5,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24280,20180509,200910,4326,1,1.0,0.0,3.4,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24281,20180509,200910,4326,3,1.0,0.0,3.7,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24282,20180509,200911,4326,2,1.0,0.0,3.3,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24283,20180509,200911,4326,4,1.0,0.0,3.6,67.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24284,20180509,200911,4326,5,1.0,0.0,3.8,128.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24285,20180509,200912,4326,1,1.0,0.0,3.2,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24286,20180509,200912,4326,3,1.0,0.0,3.4,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24287,20180509,200913,4326,5,1.0,0.0,3.3,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24288,20180509,200914,4326,2,1.0,0.0,3.3,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24289,20180509,200916,4326,1,1.0,0.0,3.6,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24290,20180509,200916,4326,4,1.0,0.0,3.6,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24291,20180509,200917,4326,2,1.0,0.0,3.5,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24292,20180509,200921,4326,4,1.0,0.0,3.6,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24293,20180509,200922,4326,3,1.0,0.0,3.6,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24294,20180509,200924,4326,1,1.0,0.0,3.7,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24295,20180509,200924,4326,3,1.0,0.0,4.3,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24296,20180509,200924,4326,4,1.0,0.0,3.5,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24297,20180509,200942,4326,4,1.0,0.0,3.6,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24298,20180509,200943,4326,1,1.0,0.0,3.7,111.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24299,20180509,200943,4326,3,1.0,0.0,3.4,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24300,20180509,200944,4326,2,1.0,0.0,3.6,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24301,20180509,200945,4326,3,1.0,0.0,3.5,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24302,20180509,200946,4326,3,1.0,0.0,3.6,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24303,20180509,200947,4326,2,1.0,0.0,4.0,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24304,20180509,200947,4326,4,1.0,0.0,3.1,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24305,20180509,200949,4326,3,1.0,0.0,3.5,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
24306,20180509,200950,4326,2,1.0,0.0,3.7,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
